V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
87.3432946836015,32.6793597970553,81.4526083106094,18.087649188756,62.6485796531933,24.7678622062947,14.2506363277451,2.40403330977457,80.727640437133,84.5059646471793,75.7168694633255,45.6528466706299
13.1245440780381,46.1010821650507,21.3210910834215,43.6272173166284,30.1391567669323,92.3401700742985,15.644864974425,27.2353853156039,51.1705380043151,6.08407711809711,39.4164625601927,22.3418421170483
65.3972790236532,71.9309900550113,74.326171578387,12.7683986917173,55.8330514728851,99.3810699867196,6.97870486661512,60.0906838383401,35.1712898557429,16.1999686135261,2.38012615711568,73.5220236850745
42.2322747394436,56.3653714728421,96.6422942772278,18.9826862974204,5.65105601694263,22.7777925650477,6.62959425763683,13.4999589332737,5.10081590030273,96.7394943631838,42.6873700926643,4.65793758226754
25.2882923901602,59.0936194514096,79.6129042413703,4.04411731868261,22.1860615813548,29.7153369457118,76.2221469989776,5.44563097747141,81.0652863020491,68.7839666496691,71.9156303768225,88.9683563620886
13.8976657000232,57.191093510609,64.3302991664759,10.0610769427335,57.0639415368852,48.0839861917625,3.29340982258827,22.3705635793939,92.9229339338751,95.7418543330393,41.9717618698787,62.2951658797585
47.3760984514074,38.3305134088902,22.2242962700954,22.682682231947,32.7300793822292,15.8231808371348,87.8538577386631,61.2649261305253,64.4551553959665,30.2756210903726,58.2735545723531,74.8982997459821
65.5183747861514,50.2076461270447,61.3468802266691,67.3793680423217,53.2354936491598,18.5050818230588,36.8520136280366,36.9051051674311,32.7130502781533,23.267320759942,86.0331838009208,26.0772281905737
32.1700493108442,37.6421253658351,73.5688410867311,48.9631434824564,15.5198654773039,97.2982399651905,12.3630706164169,25.0408131728364,54.0402210124539,63.361635877669,54.2681182528935,69.7064476866459
77.4849906868273,17.4407521214911,88.9231818679151,13.1615606999052,93.0489035848842,2.85725868128412,83.1236193221183,73.001871072294,42.2761832782235,49.4706991356114,98.3555800484147,43.4645491816674
34.8162781005235,37.7931615022973,47.4107238903968,68.897459185718,50.4663974351626,71.5900448124314,77.3010012564621,34.1958366758482,67.5125001634959,81.0283117502285,4.95608239836572,98.4696890414448
39.6252357402445,88.5187794544804,60.0639125207943,94.7597893719274,29.1501911690456,82.5456603814156,86.1682557515372,7.96111645641341,21.3410003576876,66.2901524348749,70.4753800170819,26.658412895603
87.5653102731345,93.5698883134071,39.2633574411965,32.5040277610725,38.1680092825611,40.1375110071525,11.046647814964,77.0441837477114,49.3242467806039,85.7185815603438,63.8222357704021,44.2373006978882
66.0398472739348,23.6000499393011,90.5421105781058,54.4005465078159,67.2256722677801,89.2491532638112,8.41909982194705,3.98860319522913,19.8606263338445,71.7327406454755,45.5234286998892,6.34100377177894
95.2664405944871,59.6280918720217,65.7510407380933,54.8750252464423,68.8643862461239,81.4314337883429,30.7804267355409,17.7428938682211,58.2558894346817,28.223972245694,30.6675923836106,43.5450982986025
53.6636548323887,12.3932758809284,21.401905378465,72.5176752026737,96.2107737315226,14.4773175451248,93.5062761179196,91.9401981682359,28.7578910743887,28.7037534970813,79.0374912863748,10.7259962292867
23.7973825873808,39.8714033659389,14.2015830672984,57.5874113892874,40.361063053616,56.5419168118558,17.0188852331437,89.4973274531638,68.3196368242701,69.3420788768512,44.505079435928,97.7263993053273
99.1151346929795,60.4197715679931,1.09919871538724,32.784109232061,27.9064909414395,19.3369083438185,37.3497206135964,9.55810551568163,16.5737399906932,52.8725909288096,51.7206371596156,48.9269674794845
85.0225406262986,55.2792754941324,38.6601458707115,76.0103216176313,57.9977850755513,12.621142808582,91.4901695844474,18.747255505925,42.5288787044253,42.7384406624655,96.6451989395912,43.2446875125438
59.0939192619226,65.3762627709299,70.4354167224773,92.5665416720322,13.6846354925399,75.1794975157069,31.6521268161839,78.704577501322,99.8062174953494,10.3596431488351,58.1785890871378,86.8477970971089
73.2599579928162,69.7323288067008,34.8362213506589,12.6929195850589,7.71167359597618,75.8442489969965,11.3281041956981,41.1945005015311,73.8941062903762,55.5806476489343,63.4931288134843,40.5258547327707
85.9650261141554,95.0345123930049,38.4735512235875,65.1295038124282,30.3340401814806,21.9753521174293,82.8996476540884,12.3841949269578,39.8610242182872,61.3291006295494,43.4025298760434,52.0206003141185
72.2140912889032,13.6086336831581,5.44768463790193,3.42080328826313,40.9739677270102,29.6396486324491,61.6845191847672,19.3828812210958,98.4911851543347,66.185802072733,85.4341724632577,4.44627021099716
39.7067354683925,93.6963143914894,30.4000639546096,66.4934723235382,4.41533850171836,34.6420851361703,35.7207156028494,71.3261448978201,75.8136181849478,9.84159858613932,88.6352576875983,47.4877118218681
29.4043509729169,28.4228381389538,11.3731254131382,33.8830859519933,97.7970689205771,58.174014061494,12.6244006168456,80.5972454090331,25.1561026246286,97.2256644480685,82.5011544014197,52.6077662284764
78.1599996719727,18.0745292658519,23.8581619628232,62.2062073629275,20.5464263719763,68.8570389607982,59.177925252577,36.6194828261981,57.0959434929581,3.00269668876668,6.15745964058088,70.449044642028
70.6432668210863,27.3800636426298,8.56016849495754,48.5550173315165,77.305995051104,5.94682722511808,31.7885064244141,21.7301356599475,99.6851747451018,70.4953077302903,93.6999578286096,48.7739052506667
28.8496041410843,72.3849730724993,20.3330321882561,47.6185026454113,39.8968807259065,38.1553722732697,95.6911780696456,10.5416623428718,59.9640961245553,41.1451447247782,51.738975499163,98.4795837361154
72.1833702282468,29.8189910406461,99.7280814569441,73.7646526806088,80.4014209685317,8.63653614359293,11.9502969422612,87.9425771620951,19.3050823876714,71.9134318961715,47.0309380698943,98.7173697258143
22.9873433152852,88.832784536073,62.4480804704555,15.959750644894,78.14778693732,87.7153516987411,9.46393396782535,11.2092695988094,38.2357354229152,6.7165002907794,54.2285766247891,82.8691336780317
27.4768907541277,94.0159617785307,44.0724367816614,12.7201541054693,39.13531480522,84.9918072239016,34.0729311328379,14.2977417772421,68.8036646841666,19.2494453702234,98.0936289369782,44.6378639249333
97.0628000000432,52.7161818579092,98.3188975658705,67.5651680689238,85.2286904376341,18.9368293955777,45.2429138104694,15.9408083284259,40.4439725627975,60.5851157618494,17.7893492754538,21.0466198829895
35.4933611078046,1.58726193828937,50.0253269572433,17.8589972077322,36.6377454536017,76.9094442040822,78.6435710665142,90.7578769200181,62.9567691488133,99.7392035888877,88.7896824176215,25.3033258479846
75.3537532891579,83.3520932374174,71.9056963562634,43.9899461274416,70.5410037200234,34.0580399349707,23.7798563199546,74.9943744302358,63.0128271336986,44.1713501737136,18.6790949575007,33.1170186759988
57.8714037063616,63.8364299409203,2.30115979670957,30.5877726175471,4.19268815821908,75.2344219770617,87.6560340124627,42.5185906321887,76.949311728898,26.6618027924058,8.92292507401849,48.0982087519903
93.5474703454896,6.96058077712776,14.8408755147641,58.8719699022296,11.2763430905356,39.9005326383256,15.4885627849136,1.91002695929594,3.69854494461739,29.7164597653039,7.38781763615119,95.1191868041977
71.9921341644164,33.269805934471,10.1371694022766,24.5922271573193,57.2881107898267,9.32936364494683,3.83766539519918,18.5680614640379,56.6527111407544,86.008695053473,95.2802070940206,30.169894181642
69.8101883955348,72.0223674507098,46.5977417052966,98.9065898597038,90.983965794603,37.7630371463282,71.0386797737923,19.9165757957446,27.002157573846,54.9646240432611,6.07480138488011,95.8072617255572
12.6170658521949,70.719011240651,92.2735255234127,66.3133253602839,2.23180154245319,42.4582441490559,73.2316195506032,17.4361314777799,39.055345533893,46.608490030853,2.94986310816584,50.9458527536405
35.5641533436547,7.12932233072417,9.28972861640099,56.6753043539101,16.2293926718344,22.8352627454923,44.6980099595179,93.9205214649501,7.92901770709828,70.0641466319628,82.7493861582377,11.1211550327711
41.6575129025452,35.3470975099349,50.9435589647633,6.11505595902321,51.3890965425635,94.9524312110017,34.7556029963538,19.5613400247958,63.2489665188645,62.9634443380518,10.7915362521994,20.2621779310039
94.0619450871682,89.6221621202994,64.7126230839598,36.1664175246763,28.9887347653155,98.8730904351057,55.825211551017,38.2888203424901,77.719423748555,97.0303616970805,98.5825181617972,38.9359309502642
53.0637414629729,22.7037657304218,18.9285558479322,77.139679587733,28.0165952500065,63.6484437509698,97.7446357952871,87.7236297384346,66.9659404953447,88.9753152455316,65.1351375571953,76.6879312376883
21.0725945938486,56.0097989589312,73.2222693925703,65.1983858009022,81.10858224183,21.3821275133878,76.6863637340015,15.3859542443075,95.2089234763353,80.7793670599895,31.0525105867317,3.50280936805932
86.4723294979044,83.5130852864581,30.9446488412397,30.4607595051388,9.62912959140483,44.6116007484852,35.1938042677654,66.7651336293649,82.9678148612041,59.223683748597,67.557696932143,7.41627193958028
53.1246882412587,27.4683125220619,55.3220211945832,15.1056138977944,84.5215557446759,67.7748173015199,52.6978853761018,47.7438764070614,41.1082830104487,76.0277279653083,91.2986547169853,18.7981263102072
28.9318243055089,22.9261336587372,2.95952652695184,14.5550513033506,23.8903945524538,34.1335886652151,27.3582462027879,69.8646825262952,60.8401815214301,22.166333581618,40.9611389686378,71.1163369707451
14.2472598966215,87.7118970401031,56.0119721495665,87.2975925037235,75.3067329123848,83.865925361879,71.3247097666929,95.8998019407067,49.5363485902416,46.6847412754762,35.3979068212876,70.3410252050236
25.4568281587244,7.64407499796357,80.8104765733637,68.6188454697607,94.9343488967806,51.3581937255725,32.0988628543427,27.3207757839992,73.625302500117,45.3064535431031,73.6918213626007,50.1824348564812
18.1016935142502,13.9459011005457,39.5668432459667,47.9028007796819,79.1151990723763,87.8882341612754,30.0636228505153,91.7707692228599,67.870687416254,66.0865901326246,99.5318214672478,65.6228924613974
11.9774166591892,98.0256786109959,62.2986468035201,99.7435142053972,23.7109378913523,14.612523169929,61.6898123927712,26.4115666851761,75.6685274960773,12.3056118202937,57.933232271509,8.18784274266115
39.0917432312883,38.6917062248286,65.7840385991253,86.5878764343839,76.5130743907562,34.8207915971734,74.9684612480986,54.8501948360108,78.3200931537753,40.6556805665773,2.58895215850687,11.9714756462965
73.4851971293678,28.8191527239059,6.38531394146392,43.6358030397067,72.8640333169739,33.0774921878272,24.6877960686424,22.7799145271333,32.4177086802939,94.4853806340652,39.4581020593387,92.3222383661232
67.5038938614548,24.2074277000036,66.3323937831055,79.7729767695101,77.7045069426158,72.4108614334625,15.0004672351651,74.7725289602005,39.8190599002725,31.7145189749204,29.2735483456901,6.17455707921838
88.1540162257424,12.8525362085129,48.5724075938092,99.8861141965837,6.04510015759347,6.2208984641273,37.5591486751708,15.8906604959183,63.791328239454,10.837271683464,76.0897601193769,74.0483966659992
89.6311555137253,36.631539750219,83.3328503547805,3.48852950971262,22.0033044230905,65.1693530602389,92.0639898353966,14.875552343618,34.467127778694,54.5607206333875,71.6531204422549,70.1369743971554
79.1031628207962,4.93253800674463,3.47611245267568,79.3656669808562,83.8963108884384,61.6779804831219,91.8874238339505,55.011598844771,85.0071054476133,73.3677992449216,44.6539564622714,29.3602915225834
51.7666378832625,23.2090071491468,71.0958933663373,10.7723005826998,81.0001574518932,21.1213504036653,14.4710145463736,87.4960332426693,48.0005969248864,15.7608076015523,35.1021483332315,52.1371152617731
57.4985715882457,42.6564032785296,36.5362463292363,60.7357634203909,28.8060831988949,75.1088842190793,64.6271213515193,53.2423613008196,71.0565619766302,35.132118038747,90.438030512824,15.3087572367054
74.8786699249725,76.2967301506717,38.85218323758,11.5239417127124,82.8555781025754,67.3931688233337,13.7485638199268,32.1836910093405,17.4095563577428,67.240867388179,62.7477865479744,60.2151385387984
73.1494901129773,99.4215229002453,37.429033780065,58.3391414388958,38.1912748329555,51.6343518846371,7.09896223813384,99.7850477125844,6.99436375116101,6.0992817794764,99.7743182267077,83.2320197696114
57.2436590339059,25.7080925380514,33.3807838393356,83.3334234589512,42.2411338864688,75.1129254325892,64.0331657204808,62.0999194914002,56.4549839659484,64.8467992198679,87.5077589882851,96.2955904052313
73.5054996240388,31.1050729896539,4.38616648698361,71.3596873399861,35.3515565884727,73.9185889774519,19.6227733876192,56.563047515333,92.1769172385111,64.2784435701303,55.2354144552412,67.5695318301536
68.5638459407097,13.0633459080255,62.9203033681502,45.9539863492846,56.1052489633786,88.1235985071298,44.4179582631755,80.9540920987748,16.4992506893257,1.74668230621256,6.22225684016147,12.6404494563252
35.9887757963075,6.688940955004,87.0688269810563,47.5668765940392,28.3463347846674,3.86860902988981,37.6658983831171,84.1873858999759,24.4125941504278,10.7981836453731,16.8309918184524,2.61747162360516
95.7923350239406,55.9160019120992,27.0791914610016,25.9230910216944,47.4053176952504,26.5871254040539,28.8793174459927,59.4866131105466,66.0251393833694,89.4569071695996,5.05026514024991,34.8825002596012
99.7240263345452,77.7355681999107,73.4746038973735,76.5369991463208,19.9225129973273,36.7707868778273,71.0103188148478,67.8483365462161,26.943742453846,31.2623436207805,30.7630665175405,77.6694136716802
95.6934873592057,76.9766133722436,19.1495397639049,66.8392216944934,95.5442462422594,44.1939514047594,65.3020676647987,21.3648993237747,72.8639100361503,84.9728977681739,77.9027206782868,59.359940067664
87.5435193935376,82.6073509623457,45.1070568777033,73.1196039344185,51.4090347519401,15.2430610576978,57.0209921616234,66.2451183765369,57.4835672296495,4.30939273188529,37.5890343176549,43.2620754215275
83.9431922153128,81.9331913121127,97.9328177344378,77.7475187847716,98.4490372454728,55.0372235514076,18.8438596596346,74.7954958771744,44.3780033853453,38.0943408128508,55.1877436127663,65.5704683816968
35.3024230781716,9.73978274882422,76.5763770950936,6.81174931399697,92.9736661377474,55.9368901678105,1.49017200368848,49.3556843859523,8.57554185797325,25.5664300433662,2.79905471808575,14.2051938457779
41.3125489723102,50.7371264931923,25.4615452409532,6.10096792338463,50.432965877317,30.6754065494103,40.3955421640099,13.4454675678083,66.1776432980284,62.0147211074946,39.9233691530878,88.854171805492
8.16006291221781,14.2108526753445,6.62523107238165,63.6617239275767,92.0699571934018,8.38440790967019,19.1172199904164,75.5495407732334,63.0409795880475,46.7323970694262,61.1259399245739,95.8322920466181
80.4509746178032,44.7748235233472,76.0555874039105,1.71788689822396,33.9632699572969,55.0075875810614,38.0753776789836,54.052767283025,88.619346832336,58.5766471590004,79.7619120105295,27.3825300527251
79.691250917011,89.3902462860375,29.90123731242,70.1934361694104,31.2954715753678,43.1883970743403,75.4965515798224,88.7611088089579,44.5544759190387,21.128911296687,36.9101066723071,21.5595850182173
22.0242387893698,29.9484154832654,90.5225785415123,87.6167942009884,61.7331475528244,53.2191315223503,53.8148002934726,21.602219551019,83.7096779473664,5.76525283602849,56.6153295202757,47.4554270971083
45.7722673982892,45.8128666922596,80.0291420080807,19.5224994242424,59.7167692974299,14.039615759545,65.3308548197111,36.2288596214629,87.7286676951484,33.8871258870589,13.7016434358006,80.1966240619531
71.9180433826565,98.3245249348784,76.2598539736666,79.4320589098426,31.621036857955,95.903059450161,47.8279473181275,68.8533702829114,71.6446150547455,6.24645097545874,54.8082788111447,8.75704986798633
14.7796089436485,74.4662313289665,35.3667772439897,24.1267599131307,36.9890978469767,68.0104704164658,76.0938420273922,43.454572253444,68.2039474293709,13.3148684807699,22.5332214146669,86.386689556659
49.5517436892774,39.2508616077914,95.4664648976789,26.5311579929967,66.9576377063248,50.1138689036535,32.5041878253714,25.7027519432755,65.9319350115046,33.9511937869441,73.2000493105451,92.3910231629133
28.080775535174,5.08046187892719,29.7004132394316,45.5106033903849,43.3825332780276,75.0086819642513,16.4165684591737,81.3073969389487,78.808457788882,59.98774120323,35.3490572036996,94.2612854922536
13.5558751708481,70.4335018181934,62.4050569497282,58.0303404715622,4.90015407307353,36.7466133371394,34.8438994625508,27.4835098827637,88.202785345451,5.94966145683779,78.8241319419949,26.7537236476369
59.382002601351,89.2291959926981,16.4751655115797,7.17709134646789,54.9523631140964,9.87119300872506,88.3397155059366,22.843257127539,26.5741959498595,14.9753207602193,9.49692212519767,80.9170668162203
7.46459270600719,33.7050092223521,48.458569789545,13.2543149040801,99.1529914635723,51.082035572289,3.19630345065366,75.086421262338,81.8665603799044,23.4171479235026,82.3616824561135,23.5116059558033
31.2942527854453,18.5958907075992,7.04001082305191,53.3510400390906,6.72339491683687,27.0104382025786,32.6000059848418,3.81759846856454,59.3244953331357,92.5698314904919,76.4425800443573,60.0871638848209
92.5209417763816,36.4864007667293,51.3176930777973,75.2251922643555,85.0991158041728,1.16607380914171,73.2027223521371,1.96860026697391,56.3456041605491,94.918984638953,14.931719660206,45.0030752141966
89.4199370187417,49.6200638185633,27.2750882684909,94.1623589217512,19.8113828754038,80.6247563628335,77.5172179301175,52.8325687662914,54.6222341012176,85.9420412212723,34.2169834156219,90.8087816842096
21.3832090318615,70.0210621524444,71.175237620587,86.7122967096086,88.5766255878374,26.4873684375133,40.5831468316873,24.6394570074156,6.19114066760708,69.6595731066302,39.7631711040705,56.6606389524767
88.9487994057768,35.2878527883045,93.1280673860319,93.8362011985901,71.9921094021957,99.352945321608,7.09558853823701,22.266339825658,39.2953517261701,28.4319229972698,83.4016140561257,54.3335894539904
56.129430115604,94.588039201428,23.4511982628026,7.97907794701657,63.9987755888389,26.2258630410149,70.3081518006721,11.1809963700503,9.53423146420484,68.5827853217214,12.4891343858821,31.9332612457843
76.324567397311,59.7722343647629,45.1951070772363,94.4689728998235,15.6231601415857,34.4352287567866,57.1581135516101,86.3266627702872,6.52504132872257,78.5043259703368,7.65307067920808,28.3388419317221
44.256243777651,81.5546610899115,31.2124230758863,53.6446556802494,52.902246389871,59.4682644686743,89.8589828933506,91.8642678457749,3.92346377085689,56.045876223152,19.8584128713806,52.8811926905863
42.9845311839387,12.157343763916,91.3511380230167,3.21539844409283,53.2168909631934,35.6957738193959,39.3913821444691,51.5364526751853,76.9006593536721,28.0872498339914,44.2534183243962,89.5092158543811
84.0200636660377,48.6947237018902,45.2294309144883,37.8740138354358,27.0734680694223,11.665007857126,45.5242118956365,18.9447925541373,4.09901789991688,90.0677525791161,42.1163427128469,62.0255403592195
79.6702682162541,74.5089413641041,31.7136757881738,79.9049939996673,97.8562627340836,59.7356551173511,37.8600690712126,91.4736038783378,54.5189502977403,36.821214561337,95.5195113348563,12.5956498500464
52.4282083033464,34.9436302692152,13.6595339726263,20.1930057940618,21.7002365925924,61.303290004559,14.7388746504292,10.9196002249751,35.140734578508,89.9110949006897,9.39594777986994,30.2098321397847
77.029531342281,41.3654207305337,45.0020943394651,91.131594688247,29.4798976551757,49.2775336732796,28.0363551685406,44.2436991931215,91.6814878974356,5.47488945276155,45.047736736598,61.7935950530163
19.870849611971,51.0895122863643,30.5792736178844,66.3003257485449,26.5669811571851,51.0510302814225,37.1132493947488,60.3663306790949,77.1569434279531,44.5641163523068,48.8029553703257,88.617149004712
62.5640207895536,81.9786132391861,85.4811375908426,95.1861326047193,51.5525482845618,1.59269878938911,18.185462465452,86.1104197480018,58.9244933420695,82.8566187084839,75.1679799283524,4.04430582290851
42.50608971966,42.897689677708,22.3984429193512,10.3459147726825,76.6698616508151,34.4470798293998,60.4473226517111,90.0995810178701,29.290951912716,47.003809492438,43.2846468118284,13.1429456899791
27.0579676802935,93.5853658342515,21.4169586107484,72.2143701569419,25.803185002196,46.3481399937726,83.2251359538047,97.6433979605203,66.149684711031,33.9741811480139,64.9279664341771,48.9754417844771
46.732885940275,66.3099384444664,11.1239813726901,91.5065188328425,12.0683202678445,94.178020058729,51.0625113718714,25.5626867785512,28.0224167189704,1.98056494820523,19.9535573070255,51.4812074086852
34.1415113639577,66.278899772777,54.2005566671898,36.6209000367645,35.4788921873841,61.7623901380118,17.8298755166181,64.1339948229712,82.6573400399275,75.8848810893796,41.4790944469101,48.2932606985669
25.1320058105437,81.75792125618,92.1066260962236,57.8450405836806,59.4023046200577,26.3606815924504,18.2655805693952,50.0246023123812,37.7064888501527,17.7766209930132,39.232491990506,4.37708841010625
43.7995843917722,10.4722605041594,16.0932519485831,46.4834569267355,38.8121168680697,39.7170103222237,24.3881830020621,42.143185499408,4.37098602268398,76.6608436693915,53.4711194202589,2.82419187739487
76.4149897479736,65.2997970666602,99.5839330057544,87.2239097194124,18.1812027682181,33.7373946775691,6.61508593165237,21.1079716499357,41.5101569526933,6.61124679612084,24.1459396680926,3.17866864703917
45.4187860200079,24.8171150149336,82.6144589875823,93.8150129941981,78.0793154649985,13.0329661139256,51.365777005705,60.7467813414487,76.9286924630939,18.9881263125565,44.8229719487316,38.9984837827201
55.534826073617,13.5478966811677,1.64242901011701,36.9739662814567,88.6264945860657,27.2976950777163,50.6967571503542,90.4338677908137,68.9360035067868,31.9846955552117,8.20194956127135,9.31077936330116
27.6228986648919,17.5946643357312,67.6436149865043,29.1858611812991,81.3274101952532,78.6833408761016,39.7146830084734,91.2580206101593,41.3028331144084,32.2961595738618,21.699829286056,34.7536238897651
12.5323760895741,53.0785910470498,61.6435155525818,92.4293011181274,99.4885089790679,48.8775181658006,93.6372329323826,64.2890372677946,42.8420841616268,64.041380414739,59.1416664135561,41.9189212675773
77.0463346350143,39.5951588565268,92.5153126961612,35.2676403102868,65.5507025757781,96.4148449280509,40.8933226037495,68.0495613222962,73.1932841321154,17.4459743920136,64.58883545851,86.0410201778703
56.8326837694991,24.7508487234313,15.8976382300729,13.0366199536071,31.3457597971724,12.0440346493229,11.9840331410222,29.3175633062143,98.2409473489897,41.7944644211975,8.31438986052186,72.8461807022319
82.9005358624454,2.10977868432771,8.45972218271047,25.9525648551615,20.6999973434062,72.8845641539585,62.6943053449412,81.2548252255715,60.1021726218044,16.0034769554504,35.5979602982106,42.6806893370894
36.702654100214,16.2917144070312,5.4833375208721,78.3952140038266,79.0022394049692,69.6157842864493,82.0411609469711,35.3179682614374,89.3414133511898,86.4545336469631,6.68120372597016,57.5289324782174
62.1744656990879,8.94774656002182,83.1052548881574,24.5288653671238,2.83394551511374,46.0862095413616,74.4123056146047,70.73842605866,53.2910821461471,2.98682324963957,69.6539387980959,71.0940119573991
9.66150364866853,76.3422609352676,93.9998273845728,69.258230034784,54.8692563973173,52.0906118725377,15.5006135405767,1.22635239946605,48.0746695331782,97.9706050543076,78.3413815888493,3.55898373865034
14.1648414098437,19.0011129761817,73.653497480552,80.9587625328764,31.9024608927064,2.0156957215853,76.9562770122476,36.4050965961003,90.82097464793,29.2439053053486,66.0187758863663,22.7962115946674
84.3977848159027,84.6119796829786,86.9338382861046,44.7686140598306,79.3073877407716,82.3756676216247,72.8812599733453,88.1994157044283,6.49001746032112,66.6455586014127,15.5676582182568,57.3417069192369
55.3439425478015,42.4989731948572,41.2684031971733,70.0394011809541,57.3321021129955,26.6368977526936,77.2854085604779,79.757520330414,9.40428306865902,32.7870729865938,59.7578887981245,82.6757372442305
69.4549369680281,91.7799178409299,82.2909658182348,51.5765982219626,96.0985908208583,44.5172972227494,46.1699951576057,99.6165154440691,10.011188481916,33.5943042935315,40.4095875947121,74.9873112389854
14.6897970888448,18.9904126187286,76.6310079298475,87.8160210028678,8.00312521459642,85.066817980357,17.1018775760462,30.4890498497753,53.39375293006,22.7053673379621,86.3072786972515,30.092704722867
16.6627041730872,32.5552202255023,62.9540514296033,74.9184598879647,36.1816174297643,78.1390841792985,61.3958447760832,36.8169758518202,89.1840053601753,47.8121813402872,6.54260479152254,4.31013590989132
65.3036793206412,6.8841655510305,5.81977331070281,89.7275590758739,38.4607702475335,62.7473350662413,98.4653867005131,69.9840359374619,29.7673137674271,93.6108581187798,35.8314977759997,97.803729434852
38.2626925339656,25.9567779811961,77.6462431282086,35.5068670145573,4.26402706875433,15.2871850050655,13.3053957119561,93.3820926302822,99.6602566265902,89.5493777688113,16.7522208282591,79.9401312617389
27.8101759861319,82.8063385157441,55.3684184965609,43.4508881591644,73.9112391339283,81.0456787327625,30.5123228067537,29.8862498563067,59.921207342139,36.1643965881555,65.0085981333689,44.4454680969328
85.1955017789286,40.5591616462977,86.9575190190376,25.9048411364601,37.2920990780887,41.3465176633535,24.1644432658618,24.2402642665273,35.4659657879449,80.9615991415039,36.2930612749715,64.4527741046264
12.1851093903812,4.02192160936599,52.5056806002632,28.159028312705,15.2177341291476,38.9765503337857,33.1011122379404,41.7104550777022,36.1831827744233,28.83248329416,43.5887238382393,31.1417288387687
69.9415367514329,20.5742163965423,77.319545986894,49.3205836291951,58.7356262272532,68.4993133229188,33.0774902624458,83.5173852693785,19.7311683396093,39.8129900903726,64.5472427735128,26.3860136469486
70.4437863475768,85.2525810665208,18.6790396578003,55.1037398512769,32.6507538085113,60.9385320553294,81.7348241029284,41.0608149721867,12.172676337547,40.865952952727,10.2937933890522,62.105991051131
57.6674679828013,70.681680893315,75.2272004353249,51.2749420818365,98.5245135846833,43.0736004497344,7.77433860840597,72.5189372688107,39.1137955383195,74.8352316592323,26.5671058913029,55.9202844447941
90.5173733514159,71.9749394742243,56.9091530545442,84.6942005928847,56.6737815687324,5.61744996441589,39.4189493744655,18.3058028849298,51.752444726904,55.5239587313136,25.1065035962836,66.611548090759
47.6860258496776,59.1749880892226,28.4899072620844,72.8997733122356,36.2947876580692,71.9793918782443,40.3738679320616,7.81547525270265,97.3215615516159,8.94730033711651,36.9964787315585,80.5868800920887
14.363290294461,41.7561962109354,4.88006326187891,74.3152090578145,68.0906688844172,8.66364340396719,2.46598880763557,98.001251192111,29.5074612896353,35.4343487086594,18.6392266689062,29.7414014903159
97.3012829020014,59.5966407560463,49.1180939893297,63.4174777164328,52.3473954030448,36.5520069143592,22.6115822309115,37.0554375822447,44.3415404348313,44.7694485164994,12.8962231831816,31.1320953604983
41.8812380600903,61.3755789194176,38.0983618416076,78.6721859816115,56.8147369976549,95.0651191049324,17.5696584252089,30.4511966033695,52.0871306679505,10.1623779677753,8.01343637590185,29.4924150059509
